City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Arlit,NE,2022-06-07 22:47:11,18.7369,7.3853,91.62,11,82,10.85
295,Odoyev,RU,2022-06-07 22:47:12,53.9393,36.6864,50.23,80,8,2.21
296,Flinders,AU,2022-06-07 22:47:12,-34.5833,150.8552,51.19,63,2,11.01
297,Onufriyivka,UA,2022-06-07 22:47:13,48.9072,33.4487,63.5,69,52,5.08
298,Santa Rosa,PH,2022-06-07 22:47:13,14.3122,121.1114,83.08,79,99,0.96
299,Ipixuna,BR,2022-06-07 22:47:13,-1.7625,-48.8043,73.78,97,100,3.27
300,Sao Filipe,CV,2022-06-07 22:47:14,14.8961,-24.4956,74.3,77,3,6.08
301,Kununurra,AU,2022-06-07 22:47:14,-15.7667,128.7333,75.18,50,75,8.05
302,Kharp,RU,2022-06-07 22:47:15,66.8014,65.8081,56.95,48,8,3.69
303,Chardara,KZ,2022-06-07 22:47:15,41.2547,67.9692,76.5,32,0,3.31
304,Lavrentiya,RU,2022-06-07 22:46:05,65.5833,-171.0,43.72,64,31,1.28
305,Nyagan,RU,2022-06-07 22:47:16,62.1406,65.3936,44.89,73,26,6.6
306,Soyo,AO,2022-06-07 22:47:17,-6.1349,12.3689,73.26,90,100,4.72
307,Vetluzhskiy,RU,2022-06-07 22:47:17,58.3902,45.4654,47.61,97,100,12.19
308,Litovko,RU,2022-06-07 22:47:17,49.2361,135.1742,64.06,81,82,2.42
309,Kruisfontein,ZA,2022-06-07 22:45:55,-34.0033,24.7314,60.8,35,0,8.61
310,Viedma,AR,2022-06-07 22:47:18,-40.8135,-62.9967,50.41,62,76,5.14
311,Pevek,RU,2022-06-07 22:47:18,69.7008,170.3133,37.63,77,18,3.58
312,Tessalit,ML,2022-06-07 22:47:18,20.1986,1.0114,89.94,19,48,5.3
313,Marsh Harbour,BS,2022-06-07 22:47:19,26.5412,-77.0636,80.02,75,100,9.75
314,Praia Da Vitoria,PT,2022-06-07 22:47:19,38.7333,-27.0667,71.85,83,40,7.02
315,Tezu,IN,2022-06-07 22:47:19,27.9167,96.1667,76.5,84,100,2.01
316,Brumado,BR,2022-06-07 22:47:20,-14.2036,-41.6653,69.73,44,37,2.57
317,Ulaangom,MN,2022-06-07 22:47:20,49.9811,92.0667,52.59,53,40,1.61
318,Fomboni,KM,2022-06-07 22:47:20,-12.28,43.7425,78.1,71,4,14.41
319,Sinnamary,GF,2022-06-07 22:47:21,5.3833,-52.95,77.11,84,66,11.1
320,Lhokseumawe,ID,2022-06-07 22:47:36,5.1801,97.1507,76.75,86,100,2.77
321,Yaan,NG,2022-06-07 22:47:36,7.3833,8.5667,77.05,78,68,8.59
322,Itarema,BR,2022-06-07 22:47:37,-2.9248,-39.9167,76.08,89,99,8.46
323,Saint-Joseph,RE,2022-06-07 22:47:37,-21.3667,55.6167,68.38,82,28,9.8
324,Verkh-Usugli,RU,2022-06-07 22:47:37,52.7,115.1667,58.15,68,46,2.24
325,Abalak,RU,2022-06-07 22:47:38,58.1286,68.5944,48.63,88,100,14.43
326,Fairbanks,US,2022-06-07 22:47:38,64.8378,-147.7164,75.02,28,0,10.36
327,Souillac,MU,2022-06-07 22:47:13,-20.5167,57.5167,70.18,88,40,6.91
328,Ankazoabo,MG,2022-06-07 22:47:38,-22.2833,44.5167,62.89,75,17,6.04
329,Puerto Lempira,HN,2022-06-07 22:47:39,15.2667,-83.7667,78.94,78,75,13.8
330,Hluti,SZ,2022-06-07 22:47:39,-27.2167,31.6167,54.18,65,0,3.74
331,Bol,TD,2022-06-07 22:47:39,13.4586,14.7147,83.91,48,1,9.42
332,Caraballeda,VE,2022-06-07 22:47:39,10.6112,-66.8522,86.07,74,40,4.61
333,Acapulco,MX,2022-06-07 22:47:27,16.8634,-99.8901,83.23,71,95,9.69
334,Talara,PE,2022-06-07 22:47:40,-4.5772,-81.2719,66.96,82,100,10.36
335,Chimbote,PE,2022-06-07 22:45:07,-9.0853,-78.5783,65.82,78,16,7.05
336,Elk River,US,2022-06-07 22:47:40,45.3038,-93.5672,70.27,49,96,1.99
337,Bongandanga,CD,2022-06-07 22:47:40,1.5,21.05,73.96,83,93,1.59
338,Sakakah,SA,2022-06-07 22:47:41,29.9697,40.2064,85.57,21,0,5.03
339,Conceicao Do Araguaia,BR,2022-06-07 22:47:41,-8.2578,-49.2647,80.11,52,49,3.58
340,Sola,VU,2022-06-07 22:47:41,-13.8833,167.55,81.48,68,87,21.94
341,Bilibino,RU,2022-06-07 22:47:42,68.0546,166.4372,48.38,58,80,9.19
342,Abonnema,NG,2022-06-07 22:47:42,4.7084,6.7931,76.05,90,100,3.78
343,Berdigestyakh,RU,2022-06-07 22:47:42,62.0989,126.6992,68.49,50,75,4.27
344,Norwich,GB,2022-06-07 22:47:43,52.6278,1.2983,59.22,93,75,4.61
345,Hungund,IN,2022-06-07 22:47:43,16.0667,76.05,78.78,70,100,18.01
346,Prado,BR,2022-06-07 22:47:43,-17.3411,-39.2208,71.85,84,3,8.23
347,Alofi,NU,2022-06-07 22:47:44,-19.0595,-169.9187,78.69,69,40,8.05
348,Tiksi,RU,2022-06-07 22:47:44,71.6872,128.8694,39.15,85,44,6.98
349,Diapaga,BF,2022-06-07 22:47:44,12.0708,1.7889,80.83,64,29,7.2
350,Yumen,CN,2022-06-07 22:47:44,40.2833,97.2,64.09,22,80,3.91
351,Itapirapua,BR,2022-06-07 22:47:45,-15.8233,-50.6133,76.6,41,14,1.03
352,Flin Flon,CA,2022-06-07 22:43:33,54.7682,-101.865,67.84,28,75,5.75
353,Ginir,ET,2022-06-07 22:47:45,7.1333,40.7,56.8,87,100,6.15
354,Evansville,US,2022-06-07 22:42:56,37.9748,-87.5558,82.45,76,100,4.61
355,Pangnirtung,CA,2022-06-07 22:47:45,66.1451,-65.7125,42.8,81,40,9.22
356,Jinka,ET,2022-06-07 22:47:46,5.65,36.65,59.85,86,48,3.09
357,Saint-Augustin,CA,2022-06-07 22:47:46,51.226,-58.6502,59.52,35,3,6.44
358,Ouesso,CG,2022-06-07 22:47:46,1.6136,16.0517,70.93,90,100,2.48
359,Rocha,UY,2022-06-07 22:47:47,-34.4833,-54.3333,52.12,92,32,4.76
360,Boralday,KZ,2022-06-07 22:47:47,43.3578,76.8594,57.06,77,0,2.24
361,Alpena,US,2022-06-07 22:47:47,45.0617,-83.4327,64.72,67,100,5.99
362,Piacabucu,BR,2022-06-07 22:47:48,-10.4056,-36.4344,74.07,86,34,7.38
363,Pisco,PE,2022-06-07 22:45:04,-13.7,-76.2167,64.45,82,100,10.36
364,Acajutla,SV,2022-06-07 22:47:48,13.5928,-89.8275,81.25,73,100,7.07
365,Odweyne,SO,2022-06-07 22:48:04,9.4092,45.064,71.67,58,100,18.68
366,Bahia Blanca,AR,2022-06-07 22:48:04,-38.7196,-62.2724,55.02,58,56,8.28
367,Makinsk,KZ,2022-06-07 22:48:04,52.6292,70.4169,66.52,49,100,13.49
368,Vila Velha,BR,2022-06-07 22:46:26,-20.3297,-40.2925,73.94,63,0,4.61
369,Mackay,AU,2022-06-07 22:45:30,-21.15,149.2,65.68,58,0,16.87
370,Vila Franca Do Campo,PT,2022-06-07 22:48:05,37.7167,-25.4333,69.19,95,99,6.64
371,Radhanpur,IN,2022-06-07 22:48:05,23.8333,71.6,84.13,70,3,14.9
372,Mangai,CD,2022-06-07 22:44:23,-4.05,19.5333,68.7,56,65,1.41
373,Fier,AL,2022-06-07 22:48:06,40.7239,19.5561,69.89,82,2,5.59
374,Venado Tuerto,AR,2022-06-07 22:48:06,-33.7456,-61.9688,51.76,54,62,6.42
375,Punto Fijo,VE,2022-06-07 22:43:59,11.6956,-70.1996,81.72,76,92,31.07
376,Yaval,IN,2022-06-07 22:48:07,21.1667,75.7,83.5,68,13,18.39
377,Kamakwie,SL,2022-06-07 22:48:07,9.5,-12.2333,74.59,91,92,3.4
378,Palmer,US,2022-06-07 22:47:57,42.1584,-72.3287,73.81,59,100,18.41
379,Tarko-Sale,RU,2022-06-07 22:48:07,64.9225,77.785,51.87,56,23,18.5
380,Belaya Gora,RU,2022-06-07 22:48:08,68.5333,146.4167,50.13,38,8,11.01
381,Avera,US,2022-06-07 22:48:08,33.194,-82.5271,87.55,56,96,5.03
382,Barquisimeto,VE,2022-06-07 22:47:36,10.0739,-69.3228,76.32,68,64,5.68
383,Tariba,VE,2022-06-07 22:48:08,7.8188,-72.2243,75.76,86,43,3.09
384,Bluefield,US,2022-06-07 22:43:50,37.2698,-81.2223,74.79,73,75,9.22
385,Thomaston,US,2022-06-07 22:48:09,32.8882,-84.3266,87.58,54,0,3.44
386,Tongliao,CN,2022-06-07 22:48:09,43.6125,122.2653,57.69,82,91,6.42
387,Hay River,CA,2022-06-07 22:48:10,60.8156,-115.7999,62.58,42,20,11.5
388,Ketchikan,US,2022-06-07 22:48:10,55.3422,-131.6461,63.07,59,0,9.22
389,Faya,SA,2022-06-07 22:48:10,18.3851,42.4509,68.11,21,94,3.13
390,Atambua,ID,2022-06-07 22:48:11,-9.1061,124.8925,74.44,81,98,3.8
391,Vikindu,TZ,2022-06-07 22:48:11,-7.0067,39.2985,73.04,88,20,0.0
392,Bud,US,2022-06-07 22:48:11,39.447,-86.1758,80.55,82,96,8.05
393,Mizdah,LY,2022-06-07 22:48:12,31.4451,12.9801,84.18,23,65,5.79
394,Bereda,ES,2022-06-07 22:48:12,43.2686,-7.5406,64.58,99,100,2.39
395,Marienburg,PL,2022-06-07 22:48:12,54.0359,19.0266,64.11,89,100,5.21
396,Xining,CN,2022-06-07 22:48:13,36.6167,101.7667,52.5,79,64,2.77
397,Monrovia,LR,2022-06-07 22:45:08,6.3005,-10.7969,77.54,80,35,6.29
398,Esperance,AU,2022-06-07 22:48:13,-33.8667,121.9,49.53,74,63,8.3
399,Porto Walter,BR,2022-06-07 22:48:14,-8.2686,-72.7439,75.42,89,94,2.13
400,Karratha,AU,2022-06-07 22:48:14,-20.7377,116.8463,64.87,49,96,15.05
401,Khorixas,NA,2022-06-07 22:48:14,-20.3667,14.9667,59.54,30,0,10.45
402,Los Llanos De Aridane,ES,2022-06-07 22:48:15,28.6585,-17.9182,65.95,86,0,12.66
403,Menzelinsk,RU,2022-06-07 22:48:15,55.7271,53.1026,51.1,96,100,22.75
404,Sambava,MG,2022-06-07 22:48:16,-14.2667,50.1667,69.98,83,29,9.69
405,Ternate,ID,2022-06-07 22:48:16,0.8,127.4,80.55,79,20,3.53
406,Batavia,US,2022-06-07 22:48:17,41.85,-88.3126,77.14,55,0,4.61
407,Lichinga,MZ,2022-06-07 22:48:17,-13.3128,35.2406,53.69,94,0,8.05
408,Amapa,BR,2022-06-07 22:48:17,1.0,-52.0,72.34,98,65,2.24
409,Saint-Pierre,RE,2022-06-07 22:48:18,-21.3393,55.4781,69.48,68,7,3.44
410,Wageningen,NL,2022-06-07 22:48:18,51.9667,5.6667,58.95,88,75,2.3
411,Hami,CN,2022-06-07 22:48:34,42.8,93.45,71.47,19,74,16.93
412,San Policarpo,PH,2022-06-07 22:48:34,12.1791,125.5072,80.19,85,62,4.32
413,Kiama,AU,2022-06-07 22:47:56,-34.6833,150.8667,51.39,62,1,13.0
414,Synya,RU,2022-06-07 22:48:34,65.3718,58.0387,52.9,53,43,4.36
415,Makubetsu,JP,2022-06-07 22:48:35,45.3714,141.8211,48.79,71,28,12.82
416,Kutum,SD,2022-06-07 22:48:35,14.2,24.6667,79.52,16,46,11.77
417,Sidoarjo,ID,2022-06-07 22:48:35,-7.4478,112.7183,76.96,94,40,3.44
418,Olginskaya,RU,2022-06-07 22:48:36,47.1879,39.9492,68.94,51,7,7.85
419,Gidam,IN,2022-06-07 22:48:36,18.9833,81.4,80.35,48,13,3.44
420,Hall,US,2022-06-07 22:48:37,34.3168,-83.7832,82.06,72,65,4.74
421,Ambatofinandrahana,MG,2022-06-07 22:48:37,-20.55,46.8,53.04,91,51,3.8
422,Egvekinot,RU,2022-06-07 22:48:37,66.3167,-179.1667,44.28,43,78,4.12
423,Hofn,IS,2022-06-07 22:48:37,64.2539,-15.2082,48.25,89,98,4.25
424,Ishigaki,JP,2022-06-07 22:48:38,24.3448,124.1572,77.13,100,100,4.61
425,Hovd,MN,2022-06-07 22:48:38,48.0056,91.6419,49.01,65,28,1.95
426,Kloulklubed,PW,2022-06-07 22:48:38,7.0419,134.2556,79.3,73,41,10.36
427,Qidong,CN,2022-06-07 22:48:38,31.8128,121.6561,68.94,76,93,7.43
428,Kurilsk,RU,2022-06-07 22:48:39,45.2333,147.8833,44.24,78,80,3.56
429,Camacha,PT,2022-06-07 22:48:39,33.0833,-16.3333,63.82,82,40,11.5
430,Sur,OM,2022-06-07 22:48:39,22.5667,59.5289,85.35,64,3,9.95
431,Kanniyakumari,IN,2022-06-07 22:48:39,8.0833,77.5667,79.3,84,100,17.83
432,Karakol,KG,2022-06-07 22:48:40,42.4907,78.3936,51.3,33,0,5.91
433,Artigas,UY,2022-06-07 22:48:40,-30.4,-56.4667,59.18,94,96,6.33
434,Malaya Serdoba,RU,2022-06-07 22:48:40,52.4661,44.9512,48.65,77,4,8.39
435,Chapais,CA,2022-06-07 22:48:41,49.7834,-74.8492,55.18,96,100,12.86
436,Jaumave,MX,2022-06-07 22:48:41,23.4167,-99.3833,94.44,21,67,9.53
437,Lucapa,AO,2022-06-07 22:48:41,-8.4192,20.7447,62.76,48,21,4.99
438,Wanning,CN,2022-06-07 22:48:42,18.8003,110.3967,80.37,86,99,10.11
439,Omaruru,NA,2022-06-07 22:48:42,-21.4333,15.9333,52.41,45,0,7.63
440,College,US,2022-06-07 22:48:42,64.8569,-147.8028,75.0,28,20,10.36
441,Banda Aceh,ID,2022-06-07 22:48:43,5.5577,95.3222,80.38,79,100,6.73
442,Kavaratti,IN,2022-06-07 22:48:43,10.5669,72.642,83.1,72,100,13.04
443,Maragogi,BR,2022-06-07 22:48:43,-9.0122,-35.2225,74.68,88,25,4.07
444,Boyolangu,ID,2022-06-07 22:48:44,-8.1181,111.8935,74.89,91,96,3.71
445,Airai,TL,2022-06-07 22:48:44,-8.9266,125.4092,62.31,79,98,3.22
446,Tornabe,HN,2022-06-07 22:48:44,15.75,-87.55,87.78,70,75,4.61
447,Sandwick,GB,2022-06-07 22:48:45,60.0,-1.25,49.82,76,75,20.71
448,Beira,MZ,2022-06-07 22:48:45,-19.8436,34.8389,71.69,73,100,16.11
449,Beringovskiy,RU,2022-06-07 22:48:47,63.05,179.3167,38.28,77,68,6.93
450,Saint George,US,2022-06-07 22:48:47,37.1041,-113.5841,104.63,11,0,5.75
451,Dana Point,US,2022-06-07 22:45:47,33.467,-117.6981,89.91,76,28,4.0
452,Varkkallai,IN,2022-06-07 22:48:48,8.7341,76.7067,80.38,89,100,7.38
453,Victoria,HK,2022-06-07 22:45:11,22.2855,114.1577,81.32,92,100,10.0
454,Taicheng,CN,2022-06-07 22:48:48,38.731,113.228,59.56,67,13,2.86
455,Sao Miguel Do Araguaia,BR,2022-06-07 22:48:48,-13.275,-50.1628,75.2,42,5,3.8
456,Awjilah,LY,2022-06-07 22:48:49,29.1081,21.2869,78.76,51,0,11.3
457,Krasnovishersk,RU,2022-06-07 22:49:04,60.4078,57.082,53.17,65,100,14.61
458,Haines Junction,CA,2022-06-07 22:49:04,60.7522,-137.5108,58.95,36,38,5.75
459,Severiano Melo,BR,2022-06-07 22:49:04,-5.7772,-37.9578,76.8,78,99,5.61
460,Khvalynsk,RU,2022-06-07 22:49:05,52.4906,48.1058,52.36,73,0,12.97
461,Samfya,ZM,2022-06-07 22:45:14,-11.3649,29.5565,52.56,92,0,7.29
462,Hobyo,SO,2022-06-07 22:49:05,5.3505,48.5268,81.01,66,91,20.2
463,Payo,ID,2022-06-07 22:44:25,-3.7508,103.6372,72.45,96,98,1.59
464,Pimentel,PE,2022-06-07 22:49:06,-6.8367,-79.9342,68.29,64,40,19.57
465,Aldergrove,CA,2022-06-07 22:49:06,49.058,-122.4709,78.08,56,75,2.3
466,Maraa,BR,2022-06-07 22:49:07,-1.8333,-65.3667,77.41,80,98,2.75
467,Chuy,UY,2022-06-07 22:49:07,-33.6971,-53.4616,53.87,93,22,4.92
468,Warri,NG,2022-06-07 22:49:07,5.5167,5.75,75.92,92,100,3.98
469,Wattegama,LK,2022-06-07 22:49:08,6.7989,81.4808,75.79,79,100,6.91
470,Lata,PT,2022-06-07 22:49:08,40.1629,-8.3327,58.01,91,99,1.32
471,Kenora,CA,2022-06-07 22:46:49,49.8167,-94.4337,68.97,32,40,8.05
472,Bogalusa,US,2022-06-07 22:49:09,30.791,-89.8487,93.25,43,0,5.75
473,Zhanaozen,KZ,2022-06-07 22:49:09,43.3,52.8,68.81,41,56,13.09
474,Yar-Sale,RU,2022-06-07 22:49:09,66.8333,70.8333,52.11,49,10,6.8
475,Kanpur,IN,2022-06-07 22:49:10,26.4667,80.35,93.22,15,1,1.63
476,Nelson Bay,AU,2022-06-07 22:49:10,-32.7167,152.15,51.12,66,0,4.0
477,Nokaneng,BW,2022-06-07 22:49:10,-19.6667,22.2667,51.4,44,0,7.34
478,Waipawa,NZ,2022-06-07 22:49:11,-41.4122,175.5153,57.15,76,13,13.71
479,Moron,AR,2022-06-07 22:49:11,-34.6534,-58.6198,52.97,100,100,6.91
480,Namatanai,PG,2022-06-07 22:49:12,-3.6667,152.4333,81.63,75,99,5.26
481,Benjamin Constant,BR,2022-06-07 22:49:12,-4.3831,-70.0311,78.93,88,40,3.44
482,Alyangula,AU,2022-06-07 22:49:12,-13.8483,136.4192,77.99,63,97,20.51
483,Savannah Bight,HN,2022-06-07 22:49:13,16.45,-85.85,82.74,85,73,28.07
484,Kuching,MY,2022-06-07 22:49:13,1.55,110.3333,75.42,94,40,2.3
485,Taoudenni,ML,2022-06-07 22:49:14,22.6783,-3.9836,98.28,13,72,5.08
486,Batemans Bay,AU,2022-06-07 22:49:14,-35.7167,150.1833,51.1,53,6,8.3
487,Carballo,ES,2022-06-07 22:49:15,43.213,-8.691,64.87,89,100,4.83
488,Trofors,NO,2022-06-07 22:49:15,65.5333,13.4063,41.09,75,58,4.83
489,Luganville,VU,2022-06-07 22:49:16,-15.5333,167.1667,82.67,63,45,10.58
490,Parry Sound,CA,2022-06-07 22:48:22,45.3501,-80.033,55.45,88,100,8.37
491,Arman,RU,2022-06-07 22:49:16,59.7,150.1667,61.02,51,22,3.96
492,Vao,NC,2022-06-07 22:49:16,-22.6667,167.4833,75.33,72,97,14.92
493,Urumqi,CN,2022-06-07 22:48:02,43.801,87.6005,65.35,45,0,6.71
494,Andenes,NO,2022-06-07 22:49:18,69.3143,16.1194,39.18,87,75,21.85
495,Semey,KZ,2022-06-07 22:49:18,50.4111,80.2275,53.82,66,0,6.71
496,Tura,IN,2022-06-07 22:49:18,25.5198,90.2201,73.15,98,100,4.21
497,Luderitz,NA,2022-06-07 22:49:19,-26.6481,15.1594,67.93,31,0,6.24
498,San Jeronimo,PE,2022-06-07 22:49:19,-11.9472,-75.2829,53.17,67,40,4.9
499,Seminole,US,2022-06-07 22:49:19,28.7086,-81.2081,91.38,69,0,12.66
500,Eldama Ravine,KE,2022-06-07 22:49:20,0.0516,35.7308,55.72,92,99,2.1
501,Itacarambi,BR,2022-06-07 22:49:20,-15.1022,-44.0919,68.49,38,16,0.4
502,Punta Alta,AR,2022-06-07 22:49:20,-38.8759,-62.0736,54.68,63,70,8.46
503,Qui Nhon,VN,2022-06-07 22:46:33,13.7667,109.2333,80.46,76,100,5.28
504,Qasigiannguit,GL,2022-06-07 22:49:36,68.8193,-51.1922,36.37,72,12,2.84
505,Nkhata Bay,MW,2022-06-07 22:49:36,-11.6066,34.2907,66.92,79,67,12.55
506,Antalaha,MG,2022-06-07 22:49:37,-14.9003,50.2788,70.14,84,75,7.49
507,Adelaide,AU,2022-06-07 22:49:37,-34.9333,138.6,48.85,90,40,5.75
508,Tevriz,RU,2022-06-07 22:49:37,57.509,72.4042,46.11,77,100,9.28
509,Krasnofarfornyy,RU,2022-06-07 22:49:38,59.1364,31.8502,49.68,64,42,4.63
510,Chadiza,ZM,2022-06-07 22:49:38,-14.0678,32.4392,53.85,94,90,5.39
511,Berlevag,NO,2022-06-07 22:45:53,70.8578,29.0864,42.75,75,100,14.97
512,Aanekoski,FI,2022-06-07 22:49:38,62.6946,25.818,51.67,78,56,1.72
513,Apac,UG,2022-06-07 22:49:38,1.9756,32.5386,65.23,95,100,4.25
514,Buchanan,LR,2022-06-07 22:49:39,5.8808,-10.0467,77.95,81,60,5.01
515,Champasak,LA,2022-06-07 22:49:39,14.75,106.0,72.54,99,100,1.66
516,Kismayo,SO,2022-06-07 22:49:39,-0.3582,42.5454,77.99,80,90,17.11
517,Belgaum,IN,2022-06-07 22:49:40,15.8667,74.5,70.43,89,100,5.77
518,Komsomolskiy,UZ,2022-06-07 22:49:40,40.4272,71.7189,74.12,38,0,9.22
519,Hasaki,JP,2022-06-07 22:49:40,35.7333,140.8333,61.29,82,100,14.14
520,Liverpool,GB,2022-06-07 22:49:41,53.4106,-2.9779,60.75,93,75,6.91
521,Batyrevo,RU,2022-06-07 22:49:41,55.0675,47.6111,51.84,62,89,20.6
522,Esil,KZ,2022-06-07 22:49:41,51.9556,66.4042,64.15,71,100,7.52
523,Pacific Grove,US,2022-06-07 22:49:42,36.6177,-121.9166,80.02,74,20,10.0
524,Lagoa,PT,2022-06-07 22:49:42,39.05,-27.9833,64.31,94,100,16.17
525,Manta,EC,2022-06-07 22:49:42,-0.95,-80.7333,74.98,88,100,11.5
526,Pajapan,MX,2022-06-07 22:49:42,18.25,-94.7,86.97,60,100,6.33
527,Praia,CV,2022-06-07 22:49:43,14.9215,-23.5087,73.94,78,20,21.85
528,Kiunga,PG,2022-06-07 22:49:43,-6.1219,141.2906,71.91,99,100,3.2
529,Guanica,PR,2022-06-07 22:49:43,17.9716,-66.908,85.5,76,47,9.66
530,Iaciara,BR,2022-06-07 22:49:44,-14.0958,-46.6317,69.28,37,3,3.09
531,Guerrero Negro,MX,2022-06-07 22:49:44,27.9769,-114.0611,70.83,64,10,17.78
532,Yerbogachen,RU,2022-06-07 22:49:44,61.2767,108.0108,49.68,62,79,9.01
533,Henties Bay,NA,2022-06-07 22:49:45,-22.116,14.2845,71.92,33,0,10.65
534,Susanville,US,2022-06-07 22:49:45,40.4163,-120.653,84.9,16,0,8.05
535,Auki,SB,2022-06-07 22:49:45,-8.7676,160.7034,82.26,74,81,5.08
536,Matamoros,MX,2022-06-07 22:47:53,25.5333,-103.25,101.71,11,6,10.87
537,Matara,LK,2022-06-07 22:49:45,5.9485,80.5353,76.51,91,100,9.35
538,Palmas Bellas,PA,2022-06-07 22:49:46,9.2319,-80.0867,82.26,83,100,3.29
539,Mount Gambier,AU,2022-06-07 22:49:46,-37.8333,140.7667,49.32,76,86,6.98
540,Shu,KZ,2022-06-07 22:49:46,43.5983,73.7614,64.51,44,0,4.36
541,Nhulunbuy,AU,2022-06-07 22:49:47,-12.2333,136.7667,79.41,83,75,12.66
542,Fuyu,CN,2022-06-07 22:49:47,45.1833,124.8167,60.75,78,84,3.24
543,Grootfontein,NA,2022-06-07 22:49:47,-19.5667,18.1167,42.37,65,0,3.44
544,Bambanglipuro,ID,2022-06-07 22:49:47,-7.95,110.2833,75.6,88,43,3.98
545,Grand Prairie,US,2022-06-07 22:45:31,32.746,-96.9978,97.32,50,0,17.27
546,Zhangye,CN,2022-06-07 22:49:48,38.9342,100.4517,65.95,19,21,13.85
547,Stowe,US,2022-06-07 22:49:48,40.2526,-75.6774,74.57,79,100,5.75
548,Gao,ML,2022-06-07 22:49:48,16.6362,1.637,87.19,29,46,3.51
549,Kendari,ID,2022-06-07 22:49:49,-3.945,122.4989,76.15,89,100,1.92
550,Mingaora,PK,2022-06-07 22:49:49,34.7758,72.3625,75.22,30,70,7.43
551,Clearwater,US,2022-06-07 22:49:49,27.9659,-82.8001,91.11,69,0,11.5
552,Porto Santo,PT,2022-06-07 22:50:05,33.072,-16.3415,66.58,82,40,11.5
553,Mandera,KE,2022-06-07 22:50:05,3.9366,41.867,76.8,63,80,8.5
554,Douglas,US,2022-06-07 22:50:05,41.3,-96.167,81.48,57,100,3.44
555,Tilichiki,RU,2022-06-07 22:50:06,60.4667,166.1,45.34,73,100,13.87
556,Howick,ZA,2022-06-07 22:50:06,-29.4779,30.2306,49.05,66,3,4.7
557,At-Bashi,KG,2022-06-07 22:50:07,41.1702,75.8106,52.72,49,1,1.97
558,Presidencia Roque Saenz Pena,AR,2022-06-07 22:45:35,-26.7852,-60.4388,63.41,80,65,5.26
559,Thohoyandou,ZA,2022-06-07 22:50:07,-22.9456,30.485,51.58,52,0,2.71
560,Taft,IR,2022-06-07 22:50:07,31.7471,54.2088,82.35,16,20,4.61
561,Tukrah,LY,2022-06-07 22:50:08,32.5341,20.5791,72.12,91,0,2.13
562,Tuy Hoa,VN,2022-06-07 22:46:54,13.0833,109.3,79.59,75,93,5.95
563,Dalvik,IS,2022-06-07 22:50:08,65.9702,-18.5286,49.93,88,96,0.96
564,Rincon,US,2022-06-07 22:49:55,32.296,-81.2354,85.96,72,76,6.35
565,Albertville,US,2022-06-07 22:50:09,34.2676,-86.2089,76.95,88,75,8.05
566,Kaduqli,SD,2022-06-07 22:50:09,11.0167,29.7167,75.61,67,100,9.13
567,Eidsvag,NO,2022-06-07 22:50:09,62.7767,8.0668,53.65,88,85,3.11
568,Richmond,US,2022-06-07 22:50:10,37.5538,-77.4603,84.07,55,75,11.5
569,Gigmoto,PH,2022-06-07 22:50:10,13.7796,124.39,83.35,78,73,4.65
570,Barcelos,PT,2022-06-07 22:50:10,41.5388,-8.6151,66.85,82,100,2.89
571,Beyla,GN,2022-06-07 22:50:11,8.6833,-8.6333,67.48,94,77,2.82
572,Urengoy,RU,2022-06-07 22:50:11,65.9667,78.3667,49.93,62,48,11.36
573,Denpasar,ID,2022-06-07 22:50:12,-8.65,115.2167,78.46,89,20,5.75
574,Wasilla,US,2022-06-07 22:50:12,61.5814,-149.4394,58.15,82,100,13.8
575,Novyy Urengoy,RU,2022-06-07 22:50:12,66.0833,76.6333,50.38,58,33,11.52
576,Corvallis,US,2022-06-07 22:48:46,44.5646,-123.262,71.51,67,0,1.99
577,Marzuq,YE,2022-06-07 22:50:13,14.4,46.4667,76.06,50,68,5.48
578,Richards Bay,ZA,2022-06-07 22:50:13,-28.783,32.0377,60.67,73,1,4.34
579,Ilinskiy,RU,2022-06-07 22:51:29,55.619,38.1182,48.58,76,0,0.0
580,Latung,PH,2022-06-07 22:51:29,5.5,120.8833,83.44,72,67,2.93
581,Neuquen,AR,2022-06-07 22:50:24,-38.9516,-68.0591,58.89,51,20,3.44
582,Yuryuzan,RU,2022-06-07 22:51:29,54.8633,58.4219,50.13,95,100,9.4
583,Zabol,AF,2022-06-07 22:51:30,32.25,67.25,67.41,13,0,9.31
584,Suihua,CN,2022-06-07 22:51:30,46.6406,126.9969,66.06,51,2,1.23
585,Lyngseidet,NO,2022-06-07 22:51:30,69.5763,20.2189,46.4,94,97,9.4
586,Agnibilekrou,CI,2022-06-07 22:51:31,7.1344,-3.2047,71.02,94,37,3.0
